Season,Round,URL_IPLStats
IPL2015,1,http://www.iplstats.com/website15-16/Week01/SAB_ESA_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/SAP_GFT_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/SEP_ESK_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/SJM_EST_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/FOL_RAH_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/MLV_ZOB_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/PER_PAD_01.htm
IPL2015,1,http://www.iplstats.com/website15-16/Week01/TST_NFT_01.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/ESK_PER_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/NFT_SAB_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/PAD_FOL_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/RAH_SAP_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/ESA_SJM_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/EST_MLV_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/GFT_TST_02.htm
IPL2015,2,http://www.iplstats.com/website15-16/Week02/ZOB_SEP_02.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/MLV_ESK_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/SAB_GFT_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/SEP_PER_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/SJM_NFT_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/EST_ZOB_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/FOL_ESK_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/SAP_PAD_03.htm
IPL2015,3,http://www.iplstats.com/website15-16/Week03/TST_RAH_03.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/NFT_MLV_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/ESK_SAP_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/GFT_SJM_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/PER_ZOB_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/SEP_FOL_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/ESA_EST_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/PAD_TST_04.htm
IPL2015,4,http://www.iplstats.com/website15-16/Week04/RAH_SAB_04.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/FOL_PER_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/MLV_GFT_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/SAP_SEP_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/SAB_PAD_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/SJM_RAH_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/TST_ESK_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/ZOB_ESA_05.htm
IPL2015,5,http://www.iplstats.com/website15-16/Week05/EST_NFT_05.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/ESK_SAB_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/FOL_ZOB_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/GFT_EST_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/PAD_SJM_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/RAH_MLV_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/SEP_TST_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/PER_SAP_06.htm
IPL2015,6,http://www.iplstats.com/website15-16/Week06/NFT_ESA_06.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/SAB_SEP_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/SAP_FOL_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/SJM_ESK_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/EST_RAH_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/MLV_PAD_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/TST_PER_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/ESA_GFT_07.htm
IPL2015,7,http://www.iplstats.com/website15-16/Week07/ZOB_NFT_07.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/ESK_MLV_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/FOL_TER_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/GFT_NFT_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/PAD_EST_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/PER_SAB_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/RAH_ESA_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/SAP_ZOB_08.htm
IPL2015,8,http://www.iplstats.com/website15-16/Week08/SEP_SJM_08.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/MLV_SEP_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/SJM_PER_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/TST_SAP_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/ESA_PAD_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/EST_ESK_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/NFT_RAH_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/SAB_FOL_09.htm
IPL2015,9,http://www.iplstats.com/website15-16/Week09/ZOB_GFT_09.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/ESK_ESA_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/PER_MLV_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/SEP_EST_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/FOL_SJM_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/PAD_NFT_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/RAH_GFT_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/SAP_SAB_10.htm
IPL2015,10,http://www.iplstats.com/website15-16/Week10/TST_ZOB_10.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/EST_PER_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/ESA_SEP_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/GFT_PAD_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/MLV_FOL_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/NFT_ESK_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/SAB_TST_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/SJM_SAP_11.htm
IPL2015,11,http://www.iplstats.com/website15-16/Week11/ZOB_RAH_11.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/ESK_GFT_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/FOL_EST_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/PAD_RAH_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/SAB_ZOB_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/SAP_MLV_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/SEP_NFT_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/TST_SJM_12.htm
IPL2015,12,http://www.iplstats.com/website15-16/Week12/PER_ESA_12.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/GFT_SEP_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/RAH_ESK_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/SJM_SAB_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/ESA_FOL_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/EST_SAP_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/MLV_TST_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/NFT_PER_13.htm
IPL2015,13,http://www.iplstats.com/website15-16/Week13/ZOB_PAD_13.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/FOL_NFT_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/SAB_MLV_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/SAP_ESA_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/SEP_RAH_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/TST_EST_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/ESK_PAD_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/PER_GFT_14.htm
IPL2015,14,http://www.iplstats.com/website15-16/Week14/SJM_ZOB_14.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/ESA_TEST_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/EST_SAB_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/NFT_SAP_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/GFT_FOL_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/MLV_SJM_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/PAD_SEP_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/RAH_PER_15.htm
IPL2015,15,http://www.iplstats.com/website15-16/Week15/ZOB_ESK_15.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/ESK_SEP_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/PAD_PER_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/RAH_FOL_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/ZOB_MLV_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/ESA_SAB_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/GFT_SAP_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/EST_SJM_16.htm
IPL2015,16,http://www.iplstats.com/website15-16/Week16/NFT_TST_16.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/FOL_PAD_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/PER_ESK_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/SAP_RAH_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/SEP_ZOB_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/MLV_EST_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/SAB_NFT_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/SJM_ESA_17.htm
IPL2015,17,http://www.iplstats.com/website15-16/Week17/TST_GFT_17.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/ESA_MLV_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/ESK_FOL_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/NFT_SJM_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/RAH_TST_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/GFT_SAB_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/PAD_SAP_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/PER_SEP_18.htm
IPL2015,18,http://www.iplstats.com/website15-16/Week18/ZOB_EST_18.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/MLV_NFT_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/EST_ESA_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/FOL_SEP_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/SAB_RAH_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/SAP_ESK_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/SJM_GFT_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/TST_PAD_19.htm
IPL2015,19,http://www.iplstats.com/website15-16/Week19/ZOB_PER_19.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/ESK_TST_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/PAD_SAB_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/PER_FOL_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/SEP_SAP_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/ESA_ZOB_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/GFT_MLV_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/RAH_SJM_20.htm
IPL2015,20,http://www.iplstats.com/website15-16/Week20/NFT_EST_20.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/SAP_PER_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/TER_SEP_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/ZOB_FOL_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/ESA_NFT_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/EST_GFT_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/MLV_RAH_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/SAB_ESK_21.htm
IPL2015,21,http://www.iplstats.com/website15-16/Week21/SJM_PAD_21.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/ESK_SJM_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/FOL_SAP_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/PAD_MLV_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/RAH_EST_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/GFT_ESA_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/NFT_ZOB_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/PER_TST_22.htm
IPL2015,22,http://www.iplstats.com/website15-16/Week22/SEP_SAB_22.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/EST_PAD_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/MLV_ESK_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/NFT_GFT_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/SJM_SEP_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/TST_FOL_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/ZOB_SAP_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/ESA_RAH_23.htm
IPL2015,23,http://www.iplstats.com/website15-16/Week23/SAB_PER_23.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/GFT_ZOB_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/SAP_TST_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/SEP_MLV_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/FOL_SAB_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/ESK_EST_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/PAD_ESA_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/PER_SJM_24.htm
IPL2015,24,http://www.iplstats.com/website15-16/Week24/RAH_NFT_24.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/ESA_ESK_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/GFT_RAH_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/SAB_SAP_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/SJM_FOL_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/MLV_PER_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/NFT_PAD_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/EST_SEP_25.htm
IPL2015,25,http://www.iplstats.com/website15-16/Week25/ZOB_TST_25.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/ESK_NFT_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/PAD_GFT_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/RAH_ZOB_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/SAP_SJM_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/SEP_ESA_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/TST_SAB_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/PER_EST_26.htm
IPL2015,26,http://www.iplstats.com/website15-16/Week26/FOL_MLV_26.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/ESA_PER_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/EST_FOL_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/GFT_ESK_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/MLV_SAP_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/RAH_PAD_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/NFT_SEP_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/SJM_TST_27.htm
IPL2015,27,http://www.iplstats.com/website15-16/Week27/ZOB_SAB_27.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/ESK_RAH_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/PAD_ZOB_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/NFT_PER_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/SAB_SJM_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/SAP_EST_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/SEP_GFT_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/TST_MLV_28.htm
IPL2015,28,http://www.iplstats.com/website15-16/Week28/FOL_ESA_28.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/ESA_SAP_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/EST_TST_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/GFT_PER_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/MLV_SAB_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/NFT_FOL_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/PAD_ESK_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/RAH_SEP_29.htm
IPL2015,29,http://www.iplstats.com/website15-16/Week29/ZOB_SJM_29.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/ESK_ZOB_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/FOL_GFT_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/PER_RAH_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/SAB_EST_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/SAP_NFT_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/SEP_PAD_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/SJM_MLV_30.htm
IPL2015,30,http://www.iplstats.com/website15-16/Week30/TST_ESA_30.htm
